Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
Grant Pharms II ,101 reviews,4.5,Dispensary | Order online | Medical,(719) 387-1634,Medical Retail: 402-00800,"1591 E Cheyenne Mountain Blvd, Colorado Springs, Colorado 80906",https://weedmaps.com/dispensaries/grant-pharms
BioMeds ,365 reviews,4.8,Dispensary | Order online | Medical,(719) 344-8289,Medical Retail: 402-00983,"2301 Rand Avenue, Colorado Springs, Colorado 80905",https://weedmaps.com/dispensaries/biomeds
Bobby Brown Best Buds ,183 reviews,4.8,Dispensary | In-store purchases only | Medical,(719) 645-8058,Medical Retail: 402-00216,"506 S. Nevada Ave, Colorado Springs, Colorado 80903",https://weedmaps.com/dispensaries/bobby-brown-best-buds
High Tops ,605 reviews,4.4,Dispensary | Order online | Medical | Supports the Black community,(719) 473-0279,Medical Retail: 402-00116,"1022 S Royer St., Colorado Springs, Colorado 80903",https://weedmaps.com/dispensaries/high-tops-colorado-springs
The Chronic Boutique - Pikes Peak ,314 reviews,4.5,Dispensary | Order online | Medical | Supports the Black community,(719) 203-5637,Medical Retail: 402-01144,"325 East Pikes Peak Avenue, Colorado Springs, Colorado 80903",https://weedmaps.com/dispensaries/the-chronic-boutique
Golden Meds - Pikes Peak ,596 reviews,4.6,Dispensary | Order online | Medical | Supports the Black community,(719) 630-5075,Medical Retail: 402-00815,"329 E Pikes Peak Ave, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/golden-meds-3
Standing Akimbo ,20 reviews,5.0,Dispensary | Order online | Medical | Supports the Black community,(719) 465-3699,Medical Retail: 402-01157,"510 E Pikes Peak Ave, Colorado Springs, Colorado 80903",https://weedmaps.com/dispensaries/standing-akimbo-1
Apothecary Farms ,368 reviews,4.8,Dispensary | Order online | Medical,(719) 822-0420,Medical Retail: 402-01119,"3049 Delta Drive, Colorado Springs, Colorado 80910",https://weedmaps.com/dispensaries/apothecary-farms-co
Silver Stem Fine Cannabis Rockrimmon ,6 reviews,3.5,Dispensary | In-store purchases only | Medical,(719) 308-2175,Medical Retail: 402-00406,"5156 Centennial Boulevard, Colordao Spings, Colorado 80919",https://weedmaps.com/dispensaries/silver-stem-rockrimmon
Terps Dispensary ,"1,312 reviews",4.7,Dispensary | Order online | Medical | Supports the Black community,(719) 354-4434,Medical Retail: 402-00443,"1000 W. Fillmore Ave #105, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/terps-dispensary
Frost Harvest Co ,2 reviews,3.0,Dispensary | In-store purchases only | Medical | Supports the Black community,(719) 598-3860,Medical Retail: 402-00591,"1324 Garden of the Gods, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/frost-harvest-co-1
Haylow Cannabis Company ,34 reviews,4.8,Dispensary | Order online | Medical | Supports the Black community,(719) 368-7987,Medical Retail: 402-00581,"1330 Garden of the Gods Road, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/haylow-cannabis-company
Levity Wellness ,313 reviews,4.7,Dispensary | Order online | Medical | Supports the Black community,(719) 266-5463,Medical Retail: 402-00242,"426 West Fillmore Street, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/levitywellness
The Epic Remedy Fountain ,175 reviews,4.5,Dispensary | In-store purchases only | Medical | Supports the Black community,(719) 434-6565,Medical Retail: 402-01111,"2712 East Fountain Boulevard, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/the-epic-remedy-2
EmJ's ,224 reviews,4.4,Dispensary | Order online | Medical | Supports the Black community,(719) 375-1907,Medical Retail: 402-00513,"2918 Wood Ave., Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/a-wellness-centers
BuKu LOUD ,347 reviews,5.0,Dispensary | In-store purchases only | Medical,(719) 391-2858,Medical Retail: 402-01176,"3079 South Academy Blvd, Colorado Springs, Colorado 80916",https://weedmaps.com/dispensaries/buku-loud-1
Zipz ,89 reviews,4.8,Dispensary | In-store purchases only | Medical,(719) 375-5113,Medical Retail: 402-01044,"3745 Interpark Dr, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/zipz-1
The Apotheke ,843 reviews,4.6,Dispensary | Order online | Medical,(719) 392-1616,Medical Retail: 402-01194 | Medical Cultivation: 403-01829,"2582 South Academy Blvd, Colorado Springs, Colorado 80916",https://weedmaps.com/dispensaries/the-apotheke
The Green Source - Platte Ave ,3 reviews,5.0,Dispensary | Order online | Medical | Supports the Black community,(719) 302-2032,Medical Retail: 402-00868,"2103 E Platte Ave, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/todays-health-care-lll
Doctors Orders ,570 reviews,4.6,Dispensary | Order online | Medical | Supports the Black community,(719) 634-8808,Medical Retail: 402-00645,"2106 E. Boulder St., Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/doctors-orders
Magnolia Road Cannabis Co. - Colorado Springs ,40 reviews,4.7,Dispensary | Order online | Medical | Supports the Black community,(719) 344-9695,Medical Retail: 402-01168,"2489 S Academy Blvd, Colorado Springs, Colorado 80916",https://weedmaps.com/dispensaries/magnolia-road-cannabis-co-3
NuVue - Colorado Springs ,282 reviews,4.6,Dispensary | Order online | Medical,(719) 418-3859,Medical Retail: 402-00389,"2304 E Platte Ave., Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/nuvue-colorado-springs
Herbal Healing - Fillmore St ,406 reviews,4.8,Dispensary | Order online | Medical,(719) 632-5904,Medical Retail: 402-01162,"408 East Fillmore Street, Colorado Springs, Colorado 80905",https://weedmaps.com/dispensaries/herbal-healing-colorado-ave
Total Green LLC ,11 reviews,5.0,Dispensary | Order online | Medical,(719) 291-0090,Medical Retail: 402-01154,"1105 S Chelton Rd, Colorado Springs, Colorado 80920",https://weedmaps.com/dispensaries/total-green-llc
Apothecary Farms - Garden of the Gods ,71 reviews,4.9,Dispensary | Order online | Medical,(719) 301-1551,Medical Retail: 402-01330,"414 Garden of the Gods Rd, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/apothecary-farms
Kanopya Springs ,123 reviews,4.9,Dispensary | Order online | Medical | Supports the Black community,(719) 204-3442,Medical Retail: 402-01169 | Medical Cultivation: 403-01786,"2545 Platte Place, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/kanopya-springs-1
Kika Kush ,0,,Dispensary | Order online | Medical,(719) 698-4090,Medical Retail: 402-01130,"3840 N Nevada Ave., Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/kika-kush-1
HerbNJoy - Hanford ,846 reviews,4.9,Dispensary | Order online | Medical & Recreational,(559) 413-2420,Adult-Use Retail: C10-0000800-LIC | Medical Retail: C10-0000800-LIC,"102 S Douty St, Hanford, California 93230",https://weedmaps.com/dispensaries/herbnjoy-hanford
Deli by Caliva - Hanford ,23 reviews,4.3,Dispensary | Order online | Medical & Recreational | Supports the Black community,(559) 413-2290,Adult-Use Retail: C10-0000840-LIC | Medical Retail: C10-0000840-LIC,"104 N Douty Ave, Hanford, California 93230",https://weedmaps.com/dispensaries/deli-by-caliva-hanford
A Cut Above ,158 reviews,4.5,Dispensary | In-store purchases only | Medical,(719) 434-1665,Medical Retail: 402-00352,"1150 E. Fillmore St., Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/a-cut-above-colorado-springs
Grow Life ,922 reviews,4.7,Dispensary | Order online | Medical | Supports the Black community,(719) 635-1700,Medical Retail: 402-00140,"115 E Garden of the Gods, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/growlife
The Epic Remedy Fillmore ,181 reviews,4.6,Dispensary | In-store purchases only | Medical | Supports the Black community,(719) 434-6562,Medical Retail: 402-00383,"1202 East Fillmore Street, Colorado Springs, Colorado 80907",https://weedmaps.com/dispensaries/the-epic-remedy-3
Medical Cannabis & Partners ,17 reviews,4.8,Dispensary | In-store purchases only | Medical,(719) 799-0516,Medical Retail: 402-01002,"335 N Circle Dr, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/medical-cannabis-partners
Kika Kush ,97 reviews,4.9,Dispensary | Order online | Medical,(719) 434-1493,Medical Retail: 402-00439,"555 N Circle Dr, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/kika-kush
Grim Farms ,7 reviews,4.4,Dispensary | Order online | Medical,(719) 272-1258,Medical Retail: 402-00763,"3031 E Plate Ave, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/grim-farms
High Hopes South ,197 reviews,4.3,Dispensary | Order online | Medical,(719) 630-2137,Medical Retail: 402-00786,"288 South Academy Blvd Suite C, Colorado Springs, Colorado 80910",https://weedmaps.com/dispensaries/high-hopes
Modern Botany ,11 reviews,5.0,Dispensary | Order online | Medical | Supports the Black community,(719) 300-7616,Medical Retail: 402-01145,"2727 Palmer Park Blvd, Suite A, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/adams-green-crossing
Vital Cannabis ,138 reviews,4.6,Dispensary | Order online | Medical | Supports the Black community,(719) 375-5799,Medical Retail: 402-00864,"1675 Jetwing Drive, Colorado Springs, Colorado 80916",https://weedmaps.com/dispensaries/cys-center-2-80916
The Healing Canna ,706 reviews,4.6,Dispensary | Order online | Medical,(719) 637-7645,Medical Retail: 402-00584,"3692 E. Bijou St., Colorado springs, Colorado 80909",https://weedmaps.com/dispensaries/the-healing-canna
Pure Medical West ,263 reviews,4.6,Dispensary | Order online | Medical | Supports the Black community,(719) 264-0800,Medical Retail: 402-00347,"207 W. Rockrimmon Blvd Unit C, Colorado Springs, Colorado 80919",https://weedmaps.com/dispensaries/pure-medical-rockrimmon
Ripple Cannabis Co ,53 reviews,5.0,Dispensary | Order online | Medical | Supports the Black community,(719) 358-6449,Medical Retail: 402-01170,"3615 E Platte Ave, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/ripple-cannabis-co
Green Farms ,104 reviews,4.4,Dispensary | Order online | Medical,(719) 424-7028,Medical Retail: 402-01173,"3629 Galley Road, Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/green-farm
The Green Source IV ,75 reviews,4.5,Dispensary | Order online | Medical | Supports the Black community,(719) 573-5665,Medical Retail: 402-00247,"1216 N Academy Blvd., Colorado Springs, Colorado 80909",https://weedmaps.com/dispensaries/the-green-source-4
The Epic Remedy Platte ,4 reviews,4.8,Dispensary | Order online | Medical | Supports the Black community,(719) 574-4230,Medical Retail: 402-00918,"4335 E. Platte Ave, Colorado Springs, Colorado 80915",https://weedmaps.com/dispensaries/the-epic-remedy-platte
Briargate Wellness Center ,176 reviews,4.7,Dispensary | Order online | Medical,(719) 598-3510,Medical Retail: 402-00125,"890 Dublin Blvd Ste. C, Colorado Springs, Colorado 80918",https://weedmaps.com/dispensaries/briargate-wellness-center-llc
The Dispensary Colorado Springs North ,50 reviews,5.0,Dispensary | Order online | Medical,(719) 368-7606,Medical Retail: 402-00543,"2205 Montebello Square Drive Suite 101, Colorado Springs, Colorado 80918",https://weedmaps.com/dispensaries/the-dispensary-colorado-springs-north
Pure Harvest ,11 reviews,4.8,Dispensary | Order online | Recreational,(303) 567-4752,Adult-Use Retail: 402R-00777,"1077 County Road 308, Dumont, Colorado 80436",https://weedmaps.com/dispensaries/sofa-king-medicinal-wellness-products
Strawberry Fields - Downieville ,37 reviews,4.4,Dispensary | Order online | Recreational,(720) 379-3672,Adult-Use Retail: 402R-00145,"909 County Rd 308, Downieville, Colorado 80436",https://weedmaps.com/dispensaries/strawberry-fields-dumont
Third Day Apothecary ,194 reviews,4.7,Dispensary | Order online | Medical | Supports the Black community,(719) 266-6699,Medical Retail: 402-00145,"4865 N. Academy Blvd., Colorado Springs, Colorado 80918",https://weedmaps.com/dispensaries/third-day-apothecary
Best Budz Austin Bluffs ,148 reviews,4.3,Dispensary | Order online | Medical | Supports the Black community,(719) 598-0168,Medical Retail: 402-00401,"3729 Austin Bluffs Parkway, Colorado Springs, Colorado 80918",https://weedmaps.com/dispensaries/best-budz
The Epic Remedy Academy ,145 reviews,4.4,Dispensary | Order online | Medical | Supports the Black community,(719) 434-2040,Medical Retail: 402-01092,"3995 North Academy Blvd, Colorado Springs, Colorado 80917",https://weedmaps.com/dispensaries/the-epic-remedy
Pure Medical North ,245 reviews,4.6,Dispensary | Order online | Medical | Supports the Black community,(719) 634-7390,Medical Retail: 402-00346,"8025 N Academy Blvd, Colorado Springs, Colorado 80920",https://weedmaps.com/dispensaries/pure-medical-downtown
Silver Stem Fine Cannabis - Fraser Winter Park Rec ,13 reviews,4.3,Dispensary | Order online | Recreational,(970) 726-2055,Adult-Use Retail: 402R-00366,"511 Zerex St, Fraser, Colorado 80442",https://weedmaps.com/dispensaries/silver-stem-fine-cannabis-fraser-winter-park-area-rec-21
Green Pharm 2 ,252 reviews,4.5,Dispensary | Order online | Medical,(719) 598-8245,Medical Retail: 402-01031,"4335 N. Academy Blvd #100, Colorado Springs, Colorado 80918",https://weedmaps.com/dispensaries/green-pharm-2
High Hopes North ,49 reviews,4.4,Dispensary | In-store purchases only | Medical,(719) 593-7191,Medical Retail: 402-00969,"4344 Montebello Drive, Colorado Springs, Colorado 80918",https://weedmaps.com/dispensaries/high-hopes-north
High Tops - Powers ,220 reviews,4.7,Dispensary | Order online | Medical | Supports the Black community,(719) 597-9333,Medical Retail: 402-00248,"2306 N. Powers Blvd Suite 100, Colorado Springs, Colorado 80915",https://weedmaps.com/dispensaries/high-tops-powers
Cannabicare ,858 reviews,4.8,Dispensary | Order online | Medical,(719) 573-2262,Medical Retail: 402-00110,"1466 Woolsey Heights, Colorado Springs, Colorado 80915",https://weedmaps.com/dispensaries/cannabicare
Coastal Dispensary SB ,169 reviews,4.5,Dispensary | Order online | Medical & Recreational | Supports the Black community,(805) 380-7730,Adult-Use Retail: C10-0000062-LIC | Medical Retail: C10-0000062-LIC,"1019 Chapala St, Santa Barbara, California 93101",https://weedmaps.com/dispensaries/coastal-dispensary
Fountain Organics ,94 reviews,4.8,Dispensary | Order online | Medical | Supports the Black community,(719) 394-8883,Medical Retail: 402-01016,"5421 Rio Vista Drive Su 200, Colorado springs, Colorado 80917",https://weedmaps.com/dispensaries/fountain-organics
Alpine Essentials ,321 reviews,5.0,Dispensary | In-store purchases only | Medical & Recreational,(719) 375-1134,Medical Retail: 402-01337 | Adult-Use Retail: 402R-00989,"850 Commercial Ln., Palmer Lake, Colorado 80133",https://weedmaps.com/dispensaries/alpine-essentials
The Farmacy SB ,36 reviews,3.6,Dispensary | Order online | Recreational,(805) 880-1207,Adult-Use Retail: C10-0000293-LIC,"128 West Mission Street, Santa Barbara, California 93101",https://weedmaps.com/dispensaries/the-farmacy-sb
Beyond Hello - Santa Barbara ,350 reviews,4.8,Dispensary | In-store purchases only | Medical & Recreational,(805) 883-6444,Adult-Use Retail: C10-0000365-LIC | Medical Retail: C10-0000365-LIC,"3516 State St, Santa Barbara, California 93105",https://weedmaps.com/dispensaries/beyond-hello-santa-barbara
Natural Healing Center - Lemoore ,127 reviews,4.6,Dispensary | Order online | Medical & Recreational,(855) 642-4200,Adult-Use Retail: C10-0000734-LIC | Medical Retail: C10-0000734-LIC,"338 West D Street, Lemoore, California 93245",https://weedmaps.com/dispensaries/natural-healing-center-lemoore
Valley Pure - Lemoore ,111 reviews,4.5,Dispensary | Order online | Medical & Recreational,(559) 997-5542,Adult-Use Retail: C10-0000666-LIC  | Medical Retail: C10-0000666-LIC ,"300 E St Lemoore, Lemoore, California 93245",https://weedmaps.com/dispensaries/valley-pure-lemoore
Dispensary Exit 243 ,22 reviews,5.0,Dispensary | Order online | Medical & Recreational,(303) 929-6902,Adult-Use Retail: 402R-00831 | Medical Retail: 402-01324,"2235 E Idaho Springs Road, Idaho Springs, Colorado 80452",https://weedmaps.com/dispensaries/dispensary-exit-243-1
Golden Nugget ,4 reviews,4.3,Dispensary | In-store purchases only | Recreational,(303) 582-2043,,"127 Main Street, Central City, CO 80427",https://weedmaps.com/dispensaries/golden-nugget-2
IgadI Ltd - Central City ,3 reviews,3.3,Dispensary | In-store purchases only | Recreational,(970) 536-0420,Adult-Use Retail: 402R-00489,"171 Lawrence St, Central City, Colorado 80427",https://weedmaps.com/dispensaries/igadi-central-city
Tumbling TumbleWEED ,0,,Dispensary | In-store purchases only | Medical & Recreational,(575) 487-9333,Microbusiness: CCD-MICB-2022-0119-RTLR-001,"124 S US Hwy 54, Logan, New Mexico 88426",https://weedmaps.com/dispensaries/tumbling-tumbleweed
Healthy Education Society - Carlsbad ,0,,Dispensary | In-store purchases only | Medical & Recreational,(575) 689-1466,Adult-Use Retail: CCD-VICE-2021-0001-RTLR-001 | Medical Retail: CCD-VICE-2021-0001-RTLR-001,"2409 West Pierce Street, Carlsbad, New Mexico 88220",https://weedmaps.com/dispensaries/healthy-education-society-carlsbad
Stoned Ape Canna Co ,4 reviews,5.0,Dispensary | Order online | Medical & Recreational,(575) 988-1051,Microbusiness: CCD-micb-2023-0046-rtlr ,"1101 W Pierce St, Carlsbad, New Mexico 88220",https://weedmaps.com/dispensaries/stoned-ape-canna-co
R Greenleaf Carlsbad ,0,,Dispensary | Order online | Medical & Recreational,(575) 305-7944,Adult-Use Retail: CCD-VICE-2021-0016-RTLR-031 | Medical Retail: CCD-VICE-2021-0016-RTLR-031,"800 W Pierce St, Carlsbad, New Mexico 88220",https://weedmaps.com/dispensaries/r-greenleaf-carlsbad
Santa Barbara Care Center ,558 reviews,4.6,Dispensary | Order online | Medical & Recreational | Supports the Black community,(805) 845-4291,Microbusiness: C12-0000136-LIC | Adult-Use Retail: C12-0000136-LIC,"5814 Gaviota St., Goleta, California 93117",https://weedmaps.com/dispensaries/santa-barbara-care-center
Organic Greens Collective ,358 reviews,4.5,Dispensary | Order online | Medical & Recreational | Supports the Black community,(805) 770-0580,Adult-Use Retail: C10-0000468-LIC,"5902 Daley St, Goleta, California 93117",https://weedmaps.com/dispensaries/organic-greens-collective
Pecos Valley Production - Carlsbad - Mermod St ,2 reviews,4.5,Dispensary | Order online | Medical & Recreational,(855) 732-2113,Adult-Use Retail: CCD-VICE-2021-0024-RTLR-010 | Medical Retail: CCD-VICE-2021-0024-RTLR-010,"810 W Mermod St, Carlsbad, New Mexico 88220",https://weedmaps.com/dispensaries/pecos-valley-production-mermod
Pecos Valley Production - Carlsbad - Canal St ,1 review,5.0,Dispensary | Order online | Medical & Recreational,(855) 732-2113,Medical Retail: CCD-VICE-2021-0024-RTLR-011 | Adult-Use Retail: CCD-VICE-2021-0024-RTLR-011,"812 N. Canal Street, Carlsbad, New Mexico 88220",https://weedmaps.com/dispensaries/pecos-valley-production-3
Ultra Health Carlsbad ,0,,Dispensary | In-store purchases only | Medical & Recreational,(575) 988-9030,Adult-Use Retail: CCD-VICE-2021-0008-MANU-028 | Medical Retail: CCD-VICE-2021-0008-MANU-028,"1302 S Canal St Suite G, Carlsbad, New Mexico 88220",https://weedmaps.com/dispensaries/ultra-health-carlsbad
Cal Green Dispensary ,67 reviews,4.9,Dispensary | Order online | Medical & Recreational,(805) 770-3947,Adult-Use Retail: C10-0000540-LIC | Medical Retail: C10-0000540-LIC,"164 Aero Camino, Goleta, California 93117",https://weedmaps.com/dispensaries/cal-green-medical-3
OSO Cannabis Company - Carlsbad ,0,,Dispensary | In-store purchases only | Medical & Recreational,(575) 200-3044,Adult-Use Retail: CCD-VICE-2021-0029-RTLR-005 | Medical Retail: CCD-VICE-2021-0029-RTLR-005,"1704 S Canal St, Carlsbad, New Mexico 88220",https://weedmaps.com/dispensaries/compassionate-distributors-carlsbad
Embarc - Blackstone ,216 reviews,4.5,Dispensary | Order online | Medical & Recreational,(559) 420-7999,Adult-Use Retail: C10-0001096-LIC | Medical Nonstorefront: C10-0001096-LIC,"4592 N Blackstone Ave, Fresno, California 93726",https://weedmaps.com/dispensaries/embarc-fresno
Farmacy Isla Vista ,3 reviews,3.3,Dispensary | Order online | Medical & Recreational,(805) 454-8473,Adult-Use Retail: C10-0001190-LIC | Medical Retail: C10-0001190-LIC,"6555 Pardall Rd, Goleta, California 93117",https://weedmaps.com/dispensaries/farmacy-isla-vista
One Plant Goleta ,214 reviews,4.9,Dispensary | Order online | Medical & Recreational | Supports the Black community,(805) 770-3275,Adult-Use Retail: C10-0000813-LIC | Medical Retail: C10-0000813-LIC,"290 Storke Road Unit G, Goleta, California 93117",https://weedmaps.com/dispensaries/one-plant-goleta-opening-5-28
The Artist Tree Weed Dispensary & Marijuana Delivery Fresno ,160 reviews,3.9,Dispensary | Order online | Medical & Recreational | Supports the Black community,(559) 258-0110,Adult-Use Retail: C10-0001041-LIC | Medical Retail: C10-0001041-LIC,"7835 Palm Ave, Fresno, California 93711",https://weedmaps.com/dispensaries/the-artist-tree-fresno
Tribal Nation Flower Co ,22 reviews,4.2,Dispensary | Order online | Recreational,(559) 715-6979,Adult-Use Retail: RP 001,"31793 CA-41, Coarsegold, California 93614",https://weedmaps.com/dispensaries/tribal-nation-flower-co
Kind Castle - Nederland ,35 reviews,4.7,Dispensary | Order online | Recreational,(303) 258-7210,Adult-Use Retail: 402R-00853,"98 CO-119, Nederland, Colorado 80466",https://weedmaps.com/dispensaries/the-kind-caste-nederland
Igadi - Nederland ,10 reviews,4.3,Dispensary | In-store purchases only | Recreational,(303) 258-7058,,"92 E 1st Street, Nederland, Colorado 80466",https://weedmaps.com/dispensaries/growhouse-nederland
Silver Stem Fine Cannabis Nederland/Boulder ,4 reviews,5.0,Dispensary | Order online | Recreational,(303) 258-3552,Adult-Use Retail: 402R-00116,"1 W 1st St #1, Nederland, Colorado 80466",https://weedmaps.com/dispensaries/silver-stem-fine-cannabis-nederland-boulder
Verts Neighborhood Dispensary ,146 reviews,4.7,Dispensary | Order online | Medical & Recreational | Supports the Black community,(720) 361-2144,Medical Retail: 402-00251 | Adult-Use Retail: 402R-00988,"511 Orchard Street, Golden, Colorado 80401",https://weedmaps.com/dispensaries/golden-alternative-medicine
Kaya Cannabis on Jewell ,96 reviews,4.7,Dispensary | Order online | Medical & Recreational,(303) 557-0876,Medical Retail: 402-00323 | Adult-Use Retail: 402R-00900,"12018 W. Jewell, Lakewood, Colorado 80219",https://weedmaps.com/dispensaries/kaya-cannabis-on-jewell
Native Roots Dispensary Littleton - Med ,31 reviews,3.8,Dispensary | In-store purchases only | Medical,(303) 933-4372,,"7870 W. Quincy Ave, Littleton, Colorado 80123",https://weedmaps.com/dispensaries/native-roots-littleton
Ascend Cannabis Co. - Lakewood ,99 reviews,4.2,Dispensary | In-store purchases only | Medical & Recreational,(303) 988-5255,Medical Retail: 402-00313 | Adult-Use Retail: 402R-00901,"10712 W Alameda Ave, Lakewood, Colorado 80226",https://weedmaps.com/dispensaries/healing-house-lakewood
Silver Stem Fine Cannabis Denver South ,21 reviews,4.2,Dispensary | In-store purchases only | Recreational,(303) 734-0420,Adult-Use Retail: 402R-00135,"3700 W. Quincy Ave. Unit 3702, Denver, Colorado 80236",https://weedmaps.com/dispensaries/silver-stem-fine-cannabis-lakewood-recreational
Ascend Cannabis Co - Littleton ,44 reviews,3.8,Dispensary | In-store purchases only | Medical & Recreational,(303) 794-5254,Adult-Use Retail: 402R-00897 | Medical Retail: 402-00978,"5231 South Santa Fe Drive, Littleton, Colorado 80120",https://weedmaps.com/dispensaries/ascend-cannabis-co-2
The Dispensary Littleton ,1 review,3.0,Dispensary | Order online | Recreational,(303) 993-7824,Adult-Use Retail: 402R-00899,"5744 South Datura Street, Littleton, Colorado 80120",https://weedmaps.com/dispensaries/the-dispensary-littleton
Silver Stem Fine Cannabis Littleton ,125 reviews,3.9,Dispensary | Order online | Recreational,(720) 627-5091,Adult-Use Retail: 402R-00898,"1086 W Littleton Blvd, Littleton, Colorado 80120",https://weedmaps.com/dispensaries/cannamart
Golden Meds - Lakewood ,76 reviews,4.5,Dispensary | Order online | Recreational | Supports the Black community,(720) 519-1957,Adult-Use Retail: 402R-00904,"2636 Youngfield Street, Lakewood, Colorado 80215",https://weedmaps.com/dispensaries/kind-pain-management
Horizon Cannabis ,36 reviews,4.6,Dispensary | Order online | Medical & Recreational | Supports the Black community,(303) 593-1942,Adult-Use Retail: 402R-00920 | Medical Retail: 402-00825,"6745 W Mississippi Ave, Lakewood, Colorado 80226",https://weedmaps.com/dispensaries/horizon-cannabis
Ajoya Weed Dispensary Lakewood ,144 reviews,4.7,Dispensary | Order online | Medical & Recreational,(303) 232-3620,Medical Retail: 402-00326 | Adult-Use Retail: 402R-00958,"10590 W. Colfax Ave, Lakewood, Colorado 80215",https://weedmaps.com/dispensaries/ajoya-lakewood
Silver Stem Fine Cannabis Englewood/Sheridan ,108 reviews,4.9,Dispensary | Order online | Recreational,(303) 955-4883,Adult-Use Retail: 402R-00757,"2800 W Hampden Ave, Englewood, Colorado 80110",https://weedmaps.com/dispensaries/silver-stem-cannabis
Starbuds Lakewood ,0,,Dispensary | In-store purchases only | Recreational,(720) 669-3515,Adult-Use Retail: 402R-00986 | Medical Retail: 402-00209,"265 South Wadsworth Blvd., Lakewood, Colorado 80226",https://weedmaps.com/dispensaries/starbuds-lakewood
The Green Solution S Federal at Sheridan ,16 reviews,3.9,Dispensary | In-store purchases only | Recreational,(303) 990-9723,Adult-Use Retail: 402R-00743,"3318 S Federal Bvld, Sheridan, Colorado 80110",https://weedmaps.com/dispensaries/the-green-solution-sheridan
Mile High Dispensary ,33 reviews,3.7,Dispensary | In-store purchases only | Recreational,(303) 934-6337,,"1350 S. Sheridan, Lakewood, Colorado 80232",https://weedmaps.com/dispensaries/mile-high-dispensary-recreational
Levels - Lakewood ,18 reviews,4.1,Dispensary | Order online | Medical & Recreational,(303) 954-9488,Adult-Use Retail: 402R-00916 | Medical Retail: 402-00555,"389 Wadsworth, Lakewood, Colorado 80226",https://weedmaps.com/dispensaries/levels-medical-dispensary
Lightshade - Sheridan ,"1,131 reviews",4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(720) 630-2810,Adult-Use Retail: 402R-00360 | Medical Retail: 402-00970,"1126 S. South Sheridan, Denver, Colorado 80232",https://weedmaps.com/dispensaries/lightshade-sheridan-recreational
Green Sativa - South Federal ,2 reviews,5.0,Dispensary | Order online | Medical & Recreational,(720) 403-8167,Adult-Use Retail: 402R-00603 | Medical Retail: 402-00690,"2426 S Federal Blvd, Denver, Colorado 80219",https://weedmaps.com/dispensaries/green-sativa-3
Chronic Therapy Recreational ,165 reviews,4.6,Dispensary | Order online | Recreational | Supports the Black community,(303) 233-3087,Adult-Use Retail: 402R-00217,"10030 W. 27th Ave., Wheat Ridge, Colorado 80215",https://weedmaps.com/dispensaries/chronic-therapy-recreational
Ultra Health - Portales ,2 reviews,5.0,Dispensary | In-store purchases only | Medical & Recreational,(575) 356-3007,Medical Retail: CCD-VICE-2021-0008-MANU-029 | Adult-Use Retail: CCD-VICE-2021-0008-MANU-029,"1012 W 2nd St, Portales, New Mexico 88130",https://weedmaps.com/dispensaries/ultra-health-portales-1
Natures Kiss ,34 reviews,4.5,Dispensary | Order online | Recreational | Supports the Black community,(303) 484-9327,Adult-Use Retail: 402R-00659,"4332 S Broadway Ave., Englewood, Colorado 80113",https://weedmaps.com/dispensaries/natures-kiss-3
The Stone ,11 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(303) 881-5415,Adult-Use Retail: 402R-00494,"4842 Morrison Rd., Denver, Colorado 80219",https://weedmaps.com/dispensaries/the-stone-dispensary
Solace Meds of Wheat Ridge ,142 reviews,4.5,Dispensary | Order online | Medical & Recreational,(303) 997-4082,Adult-Use Retail: 402R-00153 | Medical Retail: 402-00386,"4845 Van Gordon St., Wheat Ridge, Colorado 80033",https://weedmaps.com/dispensaries/solace-meds-of-wheat-ridge-recreational
